id_ville;ville;code_postal
1050;Révillon;2160
1051;Ribeauville;2110
1052;Ribemont;2240
1053;Rocourt-Saint-Martin;2210
1054;Rocquigny;2260
1055;Rogécourt;2800
1056;Rogny;2140
1057;Romeny-sur-Marne;2310
1058;Romery;2120
1059;Ronchères;2130
1060;Roucy;2160
1061;Rougeries;2140
1062;Roupy;2590
1063;Rouvroy;2100
1064;Rouvroy-sur-Serre;2360
1065;Royaucourt-et-Chailvet;2000
1066;Rozet-Saint-Albin;2210
1067;Rozières-sur-Crise;2200
1068;Rozoy-Bellevalle;2540
1069;Grand-Rozoy;2210
1070;Rozoy-sur-Serre;2360
1071;Saconin-et-Breuil;2200
1072;Sains-Richaumont;2120
1073;Saint-Agnan;2330
1074;Saint-Algis;2260
1075;Saint-Aubin;2300
1076;Saint-Bandry;2290
1077;Saint-Christophe-à-Berry;2290
1078;Saint-Clément;2360
1079;Sainte-Croix;2820
1080;Saint-Erme-Outre-et-Ramecourt;2820
1081;Saint-Eugène;2330
1082;Sainte-Geneviève;2340
1083;Saint-Gengoulph;2810
1084;Saint-Gobain;2410
1085;Saint-Gobert;2140
1086;Saint-Mard;2220
1087;Saint-Martin-Rivière;2110
1088;Saint-Michel;2830
1089;Saint-Nicolas-aux-Bois;2410
1090;Saint-Paul-aux-Bois;2300
1091;Saint-Pierre-Aigle;2600
1092;Saint-Pierre-lès-Franqueville;2140
1093;Saint-Pierremont;2250
1094;Sainte-Preuve;2350
1095;Saint-Quentin;2100
1096;Saint-Rémy-Blanzy;2210
1097;Saint-Simon;2640
1098;Saint-Thibaut;2220
1099;Saint-Thomas;2820
1100;Samoussy;2840
1101;Sancy-les-Cheminots;2880
1102;Saponay;2130
1103;Saulchery;2310
1104;Savy;2590
1105;Seboncourt;2110
1106;Selens;2300
1107;La Selve;2150
1108;Septmonts;2200
1109;Septvaux;2410
1110;Sequehart;2420
1111;Serain;2110
1112;Seraucourt-le-Grand;2790
1113;Serches;2220
1114;Sergy;2130
1115;Seringes-et-Nesles;2130
1116;Sermoise;2220
1117;Serval;2160
1118;Servais;2700
1119;Séry-lès-Mézières;2240
1120;Silly-la-Poterie;2460
1121;Sinceny;2300
1122;Sissonne;2150
1123;Sissy;2240
1124;Soissons;2200
1125;Soize;2340
1126;Sommelans;2470
1127;Sommeron;2260
1128;Sommette-Eaucourt;2480
1129;Sons-et-Ronchères;2270
1130;Sorbais;2580
1131;Soucy;2600
1132;Soupir;2160
1133;Le Sourd;2140
1134;Surfontaine;2240
1135;Suzy;2320
1136;Taillefontaine;2600
1137;Tannières;2220
1138;Tartiers;2290
1139;Tavaux-et-Pontséricourt;2250
1140;Tergnier;2700
1141;Terny-Sorny;2880
1142;Thenailles;2140
1143;Thenelles;2390
1144;Thiernu;2250
1145;Le Thuel;2340
1146;Torcy-en-Valois;2810
1147;Toulis-et-Attencourt;2250
1148;Travecy;2800
1149;Trefcon;2490
1150;Trélou-sur-Marne;2850
1151;Troësnes;2460
1152;Trosly-Loire;2300
1153;Trucy;2860
1154;Tugny-et-Pont;2640
1155;Tupigny;2120
1156;Ugny-le-Gay;2300
1157;Urcel;2000
1158;Urvillers;2690
1159;Vadencourt;2120
1160;Vailly-sur-Aisne;2370
1161;La Vallée-au-Blé;2140
1162;La Vallée-Mulâtre;2110
1163;Variscourt;2190
1164;Vassens;2290
1165;Vasseny;2220
1166;Vassogne;2160
1167;Vaucelles-et-Beffecourt;2000
1168;Vaudesson;2320
1169;Vauxrezis;2200
1170;Vauxaillon;2320
1171;Vaux-Andigny;2110
1172;Vauxbuin;2200
1173;Vauxcéré;2160
1174;Vaux-en-Vermandois;2590
1175;Vauxtin;2220
1176;Vendelles;2490
1177;Vendeuil;2800
1178;Vendhuile;2420
1179;Vendières;2540
1180;Vendresse-Beaulne;2160
1181;Vénérolles;2510
1182;Venizel;2200
1183;Verdilly;2400
1184;Le Verguier;2490
1185;Grand-Verly;2120
1186;Petit-Verly;2630
1187;Vermand;2490
1188;Verneuil-sous-Coucy;2380
1189;Verneuil-sur-Serre;2000
1190;Versigny;2800
1191;Vervins;2140
1192;Vesles-et-Caumont;2350
1193;Veslud;2840
1194;Veuilly-la-Poterie;2810
1195;Vézaponin;2290
1196;Vézilly;2130
1197;Vic-sur-Aisne;2290
1198;Vichel-Nanteuil;2210
1199;Viel-Arcy;2160
1200;Viels-Maisons;2540
1201;Vierzy;2210
1202;Viffort;2540
1203;Vigneux-Hocquet;2340
1204;La Ville-aux-Bois-lès-Dizy;2340
1205;La Ville-aux-Bois-lès-Pontavert;2160
1206;Villemontoire;2210
1207;Villeneuve-Saint-Germain;2200
1208;Villeneuve-sur-Fère;2130
1209;Villequier-Aumont;2300
1210;Villeret;2420
1211;Villers-Agron-Aiguizy;2130
1212;Villers-Cotterêts;2600
1213;Villers-en-Prayères;2160
1214;Villers-Hélon;2600
1215;Villers-le-Sec;2240
1216;Villers-lès-Guise;2120
1217;Villers-Saint-Christophe;2590
1218;Villers-sur-Fère;2130
1219;Ville-Savoye;2220
1220;Villiers-Saint-Denis;2310
1221;Vincy-Reuil-et-Magny;2340
1222;Viry-Noureuil;2300
1223;Vivaise;2870
1224;Vivières;2600
1225;Voharies;2140
1226;Vorges;2860
1227;Voulpaix;2140
1228;Voyenne;2250
1229;Vregny;2880
1230;Vuillery;2880
1231;Wassigny;2630
1232;Watigny;2830
1233;Wiège-Faty;2120
1234;Wimy;2500
1235;Wissignicourt;2320
1236;Abrest;3200
1237;Agonges;3210
1238;Ainay-le-Château;3360
1239;Andelaroche;3120
1240;Archignat;3380
1241;Arfeuilles;3120
1242;Arpheuilles-Saint-Priest;3420
1243;Arronnes;3250
1244;Aubigny;3460
1245;Audes;3190
1246;Aurouër;3460
1247;Autry-Issards;3210
1248;Avermes;3000
1249;Avrilly;3130
1250;Bagneux;3460
1251;Barberier;3140
1252;Barrais-Bussolles;3120
1253;Bayet;3500
1254;Beaulon;3230
1255;Beaune-d'Allier;3390
1256;Bègues;3800
1257;Bellenaves;3330
1258;Bellerive-sur-Allier;3700
1259;Bert;3130
1260;Bessay-sur-Allier;3340
1261;Besson;3210
1262;Bézenet;3170
1263;Billezois;3120
1264;Billy;3260
1265;Biozat;3800
1266;Bizeneuille;3170
1267;Blomard;3390
1268;Bost;3300
1269;Boucé;3150
1270;Le Bouchaud;3130
1271;Bourbon-l'Archambault;3160
1272;Braize;3360
1273;Bransat;3500
1274;Bresnay;3210
1275;Bressolles;3000
1276;Le Brethon;3350
1277;Le Breuil;3120
1278;Broût-Vernet;3110
1279;Brugheas;3700
1280;Busset;3270
1281;Buxières-les-Mines;3440
1282;La Celle;3600
1283;Cérilly;3350
1284;Cesset;3500
1285;La Chabanne;3250
1286;Chambérat;3370
1287;Chamblet;3170
1288;Chantelle;3140
1289;Chapeau;3340
1290;La Chapelaude;3380
1291;La Chapelle;3300
1292;La Chapelle-aux-Chasses;3230
1293;Chappes;3390
1294;Chareil-Cintrat;3140
1295;Charmeil;3110
1296;Charmes;3800
1297;Charroux;3140
1298;Chassenard;3510
1299;Château-sur-Allier;3320
1300;Châtel-de-Neuvre;3500
1301;Châtel-Montagne;3250
1302;Châtelperron;3220
1303;Châtelus;3120
1304;Châtillon;3210
1305;Chavenon;3440
1306;Chavroches;3220
1307;Chazemais;3370
1308;Chemilly;3210
1309;Chevagnes;3230
1310;Chezelle;3140
1311;Chézy;3230
1312;Chirat-l'Église;3330
1313;Chouvigny;3450
1314;Cindré;3220
1315;Cognat-Lyonne;3110
1316;Colombier;3600
1317;Commentry;3600
1318;Contigny;3500
1319;Cosne-d'Allier;3430
1320;Coulandon;3000
1321;Coulanges;3470
1322;Couleuvre;3320
1323;Courçais;3370
1324;Coutansouze;3330
1325;Couzon;3160
1326;Créchy;3150
1327;Cressanges;3240
1328;Creuzier-le-Neuf;3300
1329;Creuzier-le-Vieux;3300
1330;Cusset;3300
1331;Deneuille-lès-Chantelle;3140
1332;Deneuille-les-Mines;3170
1333;Désertines;3630
1334;Deux-Chaises;3240
1335;Diou;3290
1336;Domérat;3410
1337;Dompierre-sur-Besbre;3290
1338;Le Donjon;3130
1339;Doyet;3170
1340;Droiturier;3120
1341;Durdat-Larequille;3310
1342;Ébreuil;3450
1343;Échassières;3330
1344;Escurolles;3110
1345;Espinasse-Vozelle;3110
1346;Estivareilles;3190
1347;Étroussat;3140
1348;Ferrières-sur-Sichon;3250
1349;La Ferté-Hauterive;3340
1350;Fleuriel;3140
1351;Fourilles;3140
1352;Franchesse;3160
1353;Gannat;3800
1354;Gannay-sur-Loire;3230
1355;Garnat-sur-Engièvre;3230
1356;Gennetines;3400
1357;Gipcy;3210
1358;Givarlais;3190
1359;Gouise;3340
1360;La Guillermie;3250
1361;Hauterive;3270
1362;Hérisson;3190
1363;Huriel;3380
1364;Hyds;3600
1365;Isle-et-Bardais;3360
1366;Isserpent;3120
1367;Jaligny-sur-Besbre;3220
1368;Jenzat;3800
1369;Laféline;3500
1370;Lalizolle;3450
1371;Lamaids;3380
1372;Langy;3150
1373;Lapalisse;3120
1374;Laprugne;3250
1375;Lavault-Sainte-Anne;3100
1376;Lavoine;3250
1377;Lenax;3130
1378;Lételon;3360
1379;Liernolles;3130
1380;Lignerolles;3410
1381;Limoise;3320
1382;Loddes;3130
1383;Loriges;3500
1384;Louchy-Montfand;3500
1385;Louroux-Bourbonnais;3350
1386;Louroux-de-Beaune;3600
1387;Louroux-de-Bouble;3330
1388;Louroux-Hodement;3190
1389;Luneau;3130
1390;Lurcy-Lévis;3320
1391;Lusigny;3230
1392;Magnet;3260
1393;Maillet;3190
1394;Malicorne;3600
1395;Marcenat;3260
1396;Marcillat-en-Combraille;3420
1397;Marigny;3210
1398;Mariol;3270
1399;Le Mayet-d'École;3800
1400;Le Mayet-de-Montagne;3250
1401;Mazerier;3800
1402;Mazirat;3420
1403;Meaulne;3360
1404;Meillard;3500
1405;Meillers;3210
1406;Mercy;3340
1407;Mesples;3370
1408;Molinet;3510
1409;Molles;3300
1410;Monestier;3140
1411;Monétay-sur-Allier;3500
1412;Monétay-sur-Loire;3470
1413;Montaiguët-en-Forez;3130
1414;Montaigu-le-Blin;3150
1415;Montbeugny;3340
1416;Montcombroux-les-Mines;3130
1417;Monteignet-sur-l'Andelot;3800
1418;Le Montet;3240
1419;Montilly;3000
1420;Montluçon;3100
1421;Montmarault;3390
1422;Montoldre;3150
1423;Montord;3500
1424;Montvicq;3170
1425;Moulins;3000
1426;Murat;3390
1427;Nades;3450
1428;Nassigny;3190
1429;Naves;3330
1430;Néris-les-Bains;3310
1431;Neuilly-en-Donjon;3130
1432;Neuilly-le-Réal;3340
1433;Neure;3320
1434;Neuvy;3000
1435;Nizerolles;3250
1436;Noyant-d'Allier;3210
1437;Paray-le-Frésil;3230
1438;Paray-sous-Briailles;3500
1439;Périgny;3120
1440;La Petite-Marche;3420
1441;Pierrefitte-sur-Loire;3470
1442;Le Pin;3130
1443;Poëzat;3800
1444;Pouzy-Mésangy;3320
1445;Prémilhat;3410
1446;Quinssaines;3380
1447;Reugny;3190
1448;Rocles;3240
1449;Rongères;3150
1450;Ronnet;3420
1451;Saint-Angel;3170
1452;Saint-Aubin-le-Monial;3160
1453;Saint-Bonnet-de-Four;3390
1454;Saint-Bonnet-de-Rochefort;3800
1455;Saint-Bonnet-Tronçais;3360
1456;Saint-Caprais;3190
1457;Saint-Christophe;3120
1458;Saint-Clément;3250
1459;Saint-Désiré;3370
1460;Saint-Didier-en-Donjon;3130
1461;Saint-Didier-la-Forêt;3110
1462;Saint-Éloy-d'Allier;3370
1463;Saint-Ennemond;3400
1464;Saint-Étienne-de-Vicq;3300
1465;Saint-Fargeol;3420
1466;Saint-Félix;3260
1467;Saint-Genest;3310
1468;Saint-Gérand-de-Vaux;3340
1469;Saint-Gérand-le-Puy;3150
1470;Saint-Germain-des-Fossés;3260
1471;Saint-Germain-de-Salles;3140
1472;Saint-Hilaire;3440
1473;Saint-Léger-sur-Vouzance;3130
1474;Saint-Léon;3220
1475;Saint-Léopardin-d'Augy;3160
1476;Saint-Loup;3150
1477;Saint-Marcel-en-Murat;3390
1478;Saint-Marcel-en-Marcillat;3420
1479;Saint-Martin-des-Lais;3230
1480;Saint-Martinien;3380
1481;Saint-Menoux;3210
1482;Saint-Nicolas-des-Biefs;3250
1483;Saint-Palais;3370
1484;Saint-Pierre-Laval;42620
1485;Saint-Plaisir;3160
1486;Saint-Pont;3110
1487;Saint-Pourçain-sur-Besbre;3290
1488;Saint-Pourçain-sur-Sioule;3500
1489;Saint-Priest-d'Andelot;3800
1490;Saint-Priest-en-Murat;3390
1491;Saint-Prix;3120
1492;Saint-Rémy-en-Rollat;3110
1493;Saint-Sauvier;3370
1494;Saint-Sornin;3240
1495;Sainte-Thérence;3420
1496;Saint-Victor;3410
1497;Saint-Voir;3220
1498;Saint-Yorre;3270
1499;Saligny-sur-Roudon;3470
1500;Sanssat;3150
1501;Saulcet;3500
1502;Saulzet;3800
1503;Sauvagny;3430
1504;Sazeret;3390
1505;Serbannes;3700
1506;Servilly;3120
1507;Seuillet;3260
1508;Sorbier;3220
1509;Souvigny;3210
1510;Sussat;3450
1511;Target;3140
1512;Taxat-Senat;3140
1513;Teillet-Argenty;3410
1514;Terjat;3420
1515;Le Theil;3240
1516;Theneuille;3350
1517;Thiel-sur-Acolin;3230
1518;Thionne;3220
1519;Tortezais;3430
1520;Toulon-sur-Allier;3400
1521;Treban;3240
1522;Treignat;3380
1523;Treteau;3220
1524;Trévol;3460
1525;Trézelles;3220
1526;Tronget;3240
1527;Urçay;3360
1528;Ussel-d'Allier;3140
1529;Valignat;3330
1530;Valigny;3360
1531;Vallon-en-Sully;3190
1532;Varennes-sur-Allier;3150
1533;Varennes-sur-Tèche;3220
1534;Vaumas;3220
1535;Vaux;3190
1536;Veauce;3450
1537;Venas;3190
1538;Vendat;3110
1539;Verneix;3190
1540;Le Vernet;3200
1541;Verneuil-en-Bourbonnais;3500
1542;Vernusse;3390
1543;Le Veurdre;3320
1544;Vichy;3200
1545;Vicq;3450
1546;Vieure;3430
1547;Le Vilhain;3350
1548;Villebret;3310
1549;Villefranche-d'Allier;3430
1550;Villeneuve-sur-Allier;3460
1551;Viplaix;3370
1552;Vitray;3360
1553;Voussac;3140
1554;Ygrande;3160
1555;Yzeure;3400
1556;Aiglun;4510
1557;Allemagne-en-Provence;4500
1558;Allons;4170
1559;Allos;4260
1560;Angles;4170
1561;Annot;4240
1562;Archail;4420
1563;Aubenas-les-Alpes;4110
1564;Aubignosc;4200
1565;Authon;4200
1566;Auzet;4140
1567;Banon;4150
1568;Barcelonnette;4400
1569;Barles;4140
1570;Barras;4380
1571;Barrême;4330
1572;Bayons;4250
1573;Beaujeu;4420
1574;Beauvezer;4370
1575;Bellaffaire;4250
1576;Bevons;4200
1577;Beynes;4270
1578;Blieux;4330
1579;Bras-d'Asse;4270
1580;Braux;4240
1581;La Bréole;4340
1582;La Brillanne;4700
1583;Brunet;4210
1584;Le Brusquet;4420
1585;Le Caire;4250
1586;Castellane;4120
1587;Le Castellard-Mélan;4380
1588;Le Castellet;4700
1589;Castellet-lès-Sausses;4320
1590;Val-de-Chalvagne;4320
1591;Céreste;4280
1592;Le Chaffaut-Saint-Jurson;4510
1593;Champtercier;4660
1594;Château-Arnoux-Saint-Auban;4160
1595;Châteaufort;4250
1596;Châteauneuf-Miravail;4200
1597;Châteauneuf-Val-Saint-Donat;4200
1598;Châteauredon;4270
1599;Chaudon-Norante;4330
1600;Clamensane;4250
1601;Claret;5110
1602;Clumanc;4330
1603;Colmars;4370
1604;La Condamine-Châtelard;4530
1605;Corbières;4220
1606;Cruis;4230
1607;Curbans;5110
1608;Curel;4200
1609;Dauphin;4300
1610;Demandolx;4120
1611;Digne-les-Bains;4000
1612;Draix;4420
1613;Enchastrayes;4400
1614;Entrages;4000
1615;Entrepierres;4200
1616;Entrevaux;4320
1617;Entrevennes;4700
1618;L'Escale;4160
1619;Esparron-de-Verdon;4800
1620;Estoublon;4270
1621;Faucon-du-Caire;4250
1622;Faucon-de-Barcelonnette;4400
1623;Fontienne;4230
1624;Forcalquier;4300
1625;Le Fugeret;4240
1626;Ganagobie;4310
1627;La Garde;4120
1628;Gigors;4250
1629;Gréoux-les-Bains;4800
1630;L'Hospitalet;4150
1631;Jausiers;4850
1632;La Javie;4420
1633;Lambruisse;4170
1634;Larche;4530
1635;Lardiers;4230
1636;Le Lauzet-Ubaye;4340
1637;Limans;4300
1638;Lurs;4700
1639;Majastres;4270
1640;Malijai;4350
1641;Mallefougasse-Augès;4230
1642;Mallemoisson;4510
1643;Mane;4300
1644;Manosque;4100
1645;Marcoux;4420
1646;Méailles;4240
1647;Les Mées;4190
1648;Melve;4250
1649;Meyronnes;4530
1650;Mézel;4270
1651;Mirabeau;4510
1652;Mison;4200
1653;Montagnac-Montpezat;4500
1654;Montclar;4140
1655;Montfort;4600
1656;Montfuron;4110
1657;Montjustin;4110
1658;Montlaux;4230
1659;Montsalier;4150
1660;Moriez;4170
1661;La Motte-du-Caire;4250
1662;Moustiers-Sainte-Marie;4360
1663;La Mure-Argens;4170
1664;Nibles;4250
1665;Niozelles;4300
1666;Noyers-sur-Jabron;4200
1667;Les Omergues;4200
1668;Ongles;4230
1669;Oppedette;4110
1670;Oraison;4700
1671;La Palud-sur-Verdon;4120
1672;Peipin;4200
1673;Peyroules;4120
1674;Peyruis;4310
1675;Piégut;5130
1676;Pierrerue;4300
1677;Pierrevert;4860
1678;Pontis;5160
1679;Prads-Haute-Bléone;4420
1680;Puimichel;4700
1681;Puimoisson;4410
1682;Quinson;4500
1683;Redortiers;4150
1684;Reillanne;4110
1685;Méolans-Revel;4340
1686;Revest-des-Brousses;4150
1687;Revest-du-Bion;4150
1688;Revest-Saint-Martin;4230
1689;Riez;4500
1690;La Robine-sur-Galabre;4000
1691;La Rochegiron;4150
1692;La Rochette;6260
1693;Rougon;4120
1694;Roumoules;4500
1695;Saint-André-les-Alpes;4170
1696;Saint-Benoît;4240
1697;Sainte-Croix-à-Lauze;4110
1698;Sainte-Croix-du-Verdon;4500
1699;Hautes-Duyes;4380
1700;Saint-Étienne-les-Orgues;4230
1701;Saint-Geniez;4200
1702;Saint-Jacques;4330
1703;Saint-Jeannet;4270
1704;Saint-Julien-d'Asse;4270
1705;Saint-Julien-du-Verdon;4170
1706;Saint-Jurs;4410
1707;Saint-Laurent-du-Verdon;4500
1708;Saint-Lions;4330
1709;Saint-Maime;4300
1710;Saint-Martin-de-Brômes;4800
1711;Saint-Martin-les-Eaux;4300
1712;Saint-Martin-lès-Seyne;4140
1713;Saint-Michel-l'Observatoire;4870
1714;Saint-Paul-sur-Ubaye;4530
1715;Saint-Pierre;6260
1716;Saint-Pons;4400
1717;Sainte-Tulle;4220
1718;Saint-Vincent-les-Forts;4340
1719;Saint-Vincent-sur-Jabron;4200
1720;Salignac;4290
1721;Saumane;4150
1722;Sausses;4320
1723;Selonnet;4140
1724;Senez;4330
1725;Seyne;4140
1726;Sigonce;4300
1727;Sigoyer;4200
1728;Simiane-la-Rotonde;4150
1729;Sisteron;4200
1730;Soleilhas;4120
1731;Sourribes;4290
1732;Tartonne;4330
1733;Thèze;4200
1734;Thoard;4380
1735;Thorame-Basse;4170
1736;Thorame-Haute;4170
1737;Les Thuiles;4400
1738;Turriers;4250
1739;Ubraye;4240
1740;Uvernet-Fours;4400
1741;Vachères;4110
1742;Valavoire;4250
1743;Valbelle;4200
1744;Valensole;4210
1745;Valernes;4200
1746;Vaumeilh;4200
1747;Venterol;5130
1748;Verdaches;4140
1749;Vergons;4170
1750;Le Vernet;4140
1751;Villars-Colmars;4370
1752;Villemus;4110
1753;Villeneuve;4180
1754;Volonne;4290
1755;Volx;4130
1756;Abriès;5460
1757;Agnières-en-Dévoluy;5250
1758;Aiguilles;5470
1759;Ancelle;5260
1760;Antonaves;5300
1761;L'Argentière-la-Bessée;5120
1762;Arvieux;5350
1763;Aspremont;5140
1764;Aspres-lès-Corps;5800
1765;Aspres-sur-Buëch;5140
1766;Avançon;5230
1767;Baratier;5200
1768;Barcillonnette;5110
1769;Barret-sur-Méouge;5300
1770;La Bâtie-Montsaléon;5700
1771;La Bâtie-Neuve;5230
1772;La Bâtie-Vieille;5000
1773;La Beaume;5140
1774;Bénévent-et-Charbillac;5500
1775;Le Bersac;5700
1776;Bréziers;5190
1777;Briançon;5100
1778;Bruis;5150
1779;Buissard;5500
1780;Ceillac;5600
1781;Cervières;5100
1782;Chabestan;5400
1783;Chabottes;5260
1784;Champcella;5310
1785;Champoléon;5260
1786;Chanousse;5700
1787;Châteauneuf-de-Chabre;5300
1788;Châteauneuf-d'Oze;5400
1789;Châteauroux-les-Alpes;5380
1790;Châteauvieux;5000
1791;Château-Ville-Vieille;5350
1792;Chauffayer;5800
1793;Chorges;5230
1794;La Cluse;5250
1795;Les Costes;5500
1796;Crévoux;5200
1797;Crots;5200
1798;Embrun;5200
1799;Éourres;5300
1800;L'Épine;5700
1801;Esparron;5110
1802;Espinasses;5190
1803;Étoile-Saint-Cyrice;5700
1804;Eygliers;5600
1805;Eyguians;5300
1806;La Fare-en-Champsaur;5500
1807;La Faurie;5140
1808;Forest-Saint-Julien;5260
1809;Fouillouse;5130
1810;Freissinières;5310
1811;La Freissinouse;5000
1812;Furmeyer;5400
1813;Gap;5000
1814;Le Glaizil;5800
1815;La Grave;5320
1816;La Chapelle-en-Valgaudémar;5800
1817;Guillestre;5600
1818;La Haute-Beaume;5140
1819;Les Infournas;5500
1820;Jarjayes;5130
1821;Lagrand;5300
1822;Laragne-Montéglin;5300
1823;Lardier-et-Valença;5110
1824;Laye;5500
1825;Lazer;5300
1826;Lettret;5130
1827;Manteyer;5400
1828;Méreuil;5700
1829;Molines-en-Queyras;5350
1830;Monêtier-Allemont;5110
1831;Le Monêtier-les-Bains;5220
1832;Montbrand;5140
1833;Montclus;5700
1834;Mont-Dauphin;5600
1835;Montgardin;5230
1836;Montgenèvre;5100
1837;Montjay;5150
1838;Montmaur;5400
1839;Montmorin;5150
1840;Montrond;5700
1841;La Motte-en-Champsaur;5500
1842;Moydans;5150
1843;Neffes;5000
1844;Névache;5100
1845;Nossage-et-Bénévent;5700
1846;Le Noyer;5500
1847;Orcières;5170
1848;Orpierre;5700
1849;Les Orres;5200
1850;Oze;5400
1851;Pelleautier;5000
1852;Pelvoux;5340
1853;La Piarre;5700
1854;Le Poët;5300
1855;Poligny;5500
1856;Prunières;5230
1857;Puy-Saint-André;5100
1858;Puy-Saint-Eusèbe;5200
1859;Puy-Saint-Pierre;5100
1860;Puy-Saint-Vincent;5290
1861;Puy-Sanières;5200
1862;Rabou;5400
1863;Rambaud;5000
1864;Réallon;5160
1865;Remollon;5190
1866;Réotier;5600
1867;Ribeyret;5150
1868;Ribiers;5300
1869;Risoul;5600
1870;Ristolas;5460
1871;Rochebrune;5190
1872;La Roche-de-Rame;5310
1873;La Roche-des-Arnauds;5400
1874;La Rochette;5000
1875;Rosans;5150
1876;Rousset;5190
1877;Saint-André-d'Embrun;5200
1878;Saint-André-de-Rosans;5150
1879;Saint-Apollinaire;5160
1880;Saint-Auban-d'Oze;5400
1881;Saint-Bonnet-en-Champsaur;5500
1882;Saint-Chaffrey;5330
1883;Saint-Clément-sur-Durance;5600
1884;Sainte-Colombe;5700
1885;Saint-Crépin;5600
1886;Saint-Disdier;5250
1887;Saint-Étienne-en-Dévoluy;5250
1888;Saint-Étienne-le-Laus;5130
1889;Saint-Eusèbe-en-Champsaur;5500
1890;Saint-Firmin;5800
1891;Saint-Genis;5300
1892;Saint-Jacques-en-Valgodemard;5800
1893;Saint-Jean-Saint-Nicolas;5260
1894;Saint-Julien-en-Beauchêne;5140
1895;Saint-Julien-en-Champsaur;5500
1896;Saint-Laurent-du-Cros;5500
1897;Saint-Léger-les-Mélèzes;5260
1898;Sainte-Marie;5150
1899;Saint-Martin-de-Queyrières;5120
1900;Saint-Maurice-en-Valgodemard;5800
1901;Saint-Michel-de-Chaillol;5260
1902;Saint-Pierre-d'Argençon;5140
1903;Saint-Pierre-Avez;5300
1904;Saint-Sauveur;5200
1905;Saint-Véran;5350
1906;Le Saix;5400
1907;Saléon;5300
1908;Salérans;5300
1909;La Salle-les-Alpes;5240
1910;La Saulce;5110
1911;Le Sauze-du-Lac;5160
1912;Savines-le-Lac;5160
1913;Savournon;5700
1914;Serres;5700
1915;Sigottier;5700
1916;Sigoyer;5130
1917;Sorbiers;5150
1918;Tallard;5130
1919;Théus;5190
1920;Trescléoux;5700
1921;Upaix;5300
1922;Val-des-Prés;5100
1923;Vallouise;5290
1924;Valserres;5130
1925;Vars;5560
1926;Ventavon;5300
1927;Veynes;5400
1928;Les Vigneaux;5120
1929;Villar-d'Arêne;5480
1930;Villar-Loubière;5800
1931;Villar-Saint-Pancrace;5100
1932;Vitrolles;5110
1933;Aiglun;6910
1934;Amirat;6910
1935;Andon;6750
1936;Antibes;6600
1937;Ascros;6260
1938;Aspremont;6790
1939;Auribeau-sur-Siagne;6810
1940;Auvare;6260
1941;Bairols;6420
1942;Le Bar-sur-Loup;6620
1943;Beaulieu-sur-Mer;6310
1944;Beausoleil;6240
1945;Belvédère;6450
1946;Bendejun;6390
1947;Berre-les-Alpes;6390
1948;Beuil;6470
1949;Bézaudun-les-Alpes;6510
1950;Biot;6410
1951;Blausasc;6440
1952;La Bollène-Vésubie;6450
1953;Bonson;6830
1954;Bouyon;6510
1955;Breil-sur-Roya;6540
1956;Briançonnet;6850
1957;Le Broc;6510
1958;Cabris;6530
1959;Cagnes-sur-Mer;6800
1960;Caille;6750
1961;Cannes;6400
1962;Le Cannet;6110
1963;Cantaron;6340
1964;Cap-d'Ail;6320
1965;Carros;6510
1966;Castagniers;6670
1967;Castellar;6500
1968;Castillon;6500
1969;Caussols;6460
1970;Châteauneuf-Grasse;6740
1971;Châteauneuf-Villevieille;6390
1972;Châteauneuf-d'Entraunes;6470
1973;Cipières;6620
1974;Clans;6420
1975;Coaraze;6390
1976;La Colle-sur-Loup;6480
1977;Collongues;6910
1978;Colomars;6670
1979;Conségudes;6510
1980;Contes;6390
1981;Courmes;6620
1982;Coursegoules;6140
1983;La Croix-sur-Roudoule;6260
1984;Cuébris;6910
1985;Daluis;6470
1986;Drap;6340
1987;Duranus;6670
1988;Entraunes;6470
1989;L'Escarène;6440
1990;Escragnolles;6460
1991;Èze;6360
1992;Falicon;6950
1993;Les Ferres;6510
1994;Fontan;6540
1995;Gars;6850
1996;Gattières;6510
1997;La Gaude;6610
1998;Gilette;6830
1999;Gorbio;6500
2000;Gourdon;6620
2001;Grasse;6130
2002;Gréolières;6620
2003;Guillaumes;6470
2004;Ilonse;6420
2005;Isola;6420
2006;Lantosque;6450
2007;Levens;6670
2008;Lieuche;6260
2009;Lucéram;6440
2010;Malaussène;6710
2011;Mandelieu-la-Napoule;6210
2012;Marie;6420
2013;Le Mas;6910
2014;Massoins;6710
2015;Menton;6500
2016;Mouans-Sartoux;6370
2017;Mougins;6250
2018;Moulinet;6380
2019;Les Mujouls;6910
2020;Nice;6000
2021;Opio;6650
2022;Pégomas;6580
2023;Peille;6440
2024;Peillon;6440
2025;La Penne;6260
2026;Péone;6470
2027;Peymeinade;6530
2028;Pierlas;6260
2029;Pierrefeu;6910
2030;Puget-Rostang;6260
2031;Puget-Théniers;6260
2032;Revest-les-Roches;6830
2033;Rigaud;6260
2034;Rimplas;6420
2035;Roquebillière;6450
2036;Roquebrune-Cap-Martin;6190
2037;Roquefort-les-Pins;6330
2038;Roquesteron;6910
2039;Roquestéron-Grasse;6910
2040;La Roquette-sur-Siagne;6550
2041;La Roquette-sur-Var;6670
2042;Roubion;6420
2043;Roure;6420
2044;Le Rouret;6650
