id_vile;ville;code_postal
32687;ST MARTIN D ARC;73140
32688;ST MICHEL DE MAURIENNE;73140
32689;ST OFFENGE;73100
32690;ST PIERRE DE CURTILLE;73310
32691;ST PIERRE DE GENEBROZ;73360
32692;SEEZ;73700
32693;LA TABLE;73110
32694;THOIRY;73230
32695;LA THUILE;73190
32696;VEREL PRAGONDRAN;73230
32697;VERRENS ARVEY;73460
32698;VOGLANS;73420
32699;ANNECY LE VIEUX;74940
32700;ANTHY SUR LEMAN;74200
32701;VITROLLES;13127
32702;MARSEILLE 07;13007
32703;MARSEILLE 09;13009
32704;MARSEILLE 10;13010
32705;MARSEILLE 11;13011
32706;MARSEILLE 15;13015
32707;ANNEBAULT;14430
32708;ASNELLES;14960
32709;MALHERBE SUR AJON;14260
32710;BARNEVILLE LA BERTRAN;14600
32711;BASSENEVILLE;14670
32712;BAVENT;14860
32713;BAVENT;14860
32714;BEAUMAIS;14620
32715;BEAUMESNIL;14380
32716;BENERVILLE SUR MER;14910
32717;SOULEUVRE EN BOCAGE;14350
32718;SOULEUVRE EN BOCAGE;14350
32719;SOULEUVRE EN BOCAGE;14350
32720;SOULEUVRE EN BOCAGE;14350
32721;SOULEUVRE EN BOCAGE;14350
32722;BERNESQ;14710
32723;BEUVRON EN AUGE;14430
32724;BILLY;14370
32725;BLONVILLE SUR MER;14910
32726;LA BOISSIERE;14340
32727;BONNEBOSQ;14340
32728;BRANVILLE;14430
32729;BRETTEVILLE SUR LAIZE;14680
32730;LE BREUIL EN BESSIN;14330
32731;CABOURG;14390
32732;CAEN;14000
32733;CAGNY;14630
32734;CAIRON;14610
32735;CAMBREMER;14340
32736;CAMPANDRE VALCONGRAIN;14260
32737;CARDONVILLE;14230
32738;CARTIGNY L EPINAY;14330
32739;CASTILLON EN AUGE;14140
32740;CERNAY;14290
32741;CESNY AUX VIGNES;14270
32742;CLINCHAMPS SUR ORNE;14320
32743;CONDE EN NORMANDIE;14770
32744;CONTEVILLE;14540
32745;COURTONNE LA MEURDRAC;14100
32746;CREVECOEUR EN AUGE;14340
32747;CROUAY;14400
32748;CULLY;14480
32749;LE DETROIT;14690
32750;DOUVILLE EN AUGE;14430
32751;BEAUFOUR DRUVAL;14340
32752;ENGLESQUEVILLE EN AUGE;14800
32753;EQUEMAUVILLE;14600
32754;ESSON;14220
32755;LE FAULQ;14130
32756;FEUGUEROLLES BULLY;14320
32757;FIERVILLE BRAY;14190
32758;FIRFOL;14100
32759;FONTAINE HENRY;14610
32760;FONTENAY LE PESNEL;14250
32761;FORMIGNY;14710
32762;FOURNEAUX LE VAL;14700
32763;FRENOUVILLE;14630
32764;FRESNE LA MERE;14700
32765;GIBERVILLE;14730
32766;GOUPILLIERES;14210
32767;GOUSTRANVILLE;14430
32768;GRANDCAMP MAISY;14450
32769;GRAYE SUR MER;14470
32770;GRIMBOSQ;14220
32771;GUERON;14400
32772;HEROUVILLETTE;14850
32773;HOTOT EN AUGE;14430
32774;HOTTOT LES BAGUES;14250
32775;LA HOUBLONNIERE;14340
32776;HOULGATE;14510
32777;ISIGNY SUR MER;14230
32778;LANDELLES ET COUPIGNY;14380
32779;LANGRUNE SUR MER;14830
32780;LISORES;14140
32781;LE MOLAY LITTRY;14330
32782;LIVRY;14240
32783;LES LOGES SAULCES;14700
32784;LONGUEVILLE;14230
32785;LOUVIERES;14710
32786;MAIZIERES;14190
32787;LE MANOIR;14400
32788;MARTIGNY SUR L ANTE;14700
32789;MATHIEU;14920
32790;MERY CORBON;14370
32791;MESLAY;14220
32792;LE MESNIL BENOIST;14380
32793;LE MESNIL MAUGER;14270
32794;LE MESNIL SIMON;14140
32795;LE MESNIL SUR BLANGY;14130
32796;MEZIDON CANON;14270
32797;MITTOIS;14170
32798;LES MONCEAUX;14100
32799;MONTFIQUET;14490
32800;MONTS EN BESSIN;14310
32801;THERONDELS;12600
32802;TOURNEMIRE;12250
32803;VABRES L ABBAYE;12400
32804;VALZERGUES;12220
32805;VERSOLS ET LAPEYRE;12400
32806;VEYREAU;12720
32807;VIALA DU PAS DE JAUX;12250
32808;LE VIBAL;12290
32809;ALLEINS;13980
32810;ARLES;13104
32811;ARLES;13123
32812;ARLES;13129
32813;ARLES;13200
32814;ARLES;13280
32815;AUREILLE;13930
32816;AURONS;13121
32817;CASSIS;13260
32818;CHATEAUNEUF LES MARTIGUES;13220
32819;LA CIOTAT;13600
32820;LA DESTROUSSE;13112
32821;EGUILLES;13510
32822;EYGUIERES;13430
32823;GARDANNE;13120
32824;MARIGNANE;13700
32825;ORGON;13660
32826;PELISSANNE;13330
32827;PORT DE BOUC;13110
32828;PUYLOUBIER;13114
32829;ROGNAC;13340
32830;ROGNONAS;13870
32831;ROQUEVAIRE;13360
32832;ST ANTONIN SUR BAYON;13100
32833;VENELLES;13770
32834;MARSEILLE 03;13003
32835;MARSEILLE 06;13006
32836;MARSEILLE 09;13009
32837;MARSEILLE 16;13016
32838;AIGNERVILLE;14710
32839;AMAYE SUR ORNE;14210
32840;AMAYE SUR SEULLES;14310
32841;ANCTOVILLE;14240
32842;ANGOVILLE;14220
32843;AUDRIEU;14250
32844;BALLEROY SUR DROME;14490
32845;BALLEROY SUR DROME;14490
32846;BANVILLE;14480
32847;BARBEVILLE;14400
32848;BARON SUR ODON;14210
32849;BAROU EN AUGE;14620
32850;BASLY;14610
32851;SOULEUVRE EN BOCAGE;14350
32852;SOULEUVRE EN BOCAGE;14350
32853;LA BIGNE;14260
32854;BISSIERES;14370
32855;BLAY;14400
32856;LE BO;14690
32857;BOISSEY;14170
32858;BONNEMAISON;14260
32859;BOURGEAUVILLE;14430
32860;BUCEELS;14250
32861;CAHAGNES;14240
32862;CAHAGNOLLES;14490
32863;CARPIQUET;14650
32864;CAUMONT L EVENTE;14240
32865;CHICHEBOVILLE;14370
32866;COLOMBELLES;14460
32867;COLOMBIERES;14710
32868;COLOMBIERS SUR SEULLES;14480
32869;CONDE EN NORMANDIE;14110
32870;CONDE EN NORMANDIE;14110
32871;COTTUN;14400
32872;COUPESARTE;14140
32873;COURSEULLES SUR MER;14470
32874;CRESSEVEUILLE;14430
32875;CUVERVILLE;14840
32876;BEAUFOUR DRUVAL;14340
32877;DUCY STE MARGUERITE;14250
32878;ELLON;14250
32879;EMIEVILLE;14630
32880;ESCOVILLE;14850
32881;ESPINS;14220
32882;FEUGUEROLLES BULLY;14320
32883;FONTAINE LE PIN;14190
32884;LE FOURNET;14340
32885;LE FRESNE CAMILLY;14480
32886;GONNEVILLE EN AUGE;14810
32887;GRAINVILLE LANGANNERIE;14190
32888;HERMANVILLE SUR MER;14880
32889;HEROUVILLE ST CLAIR;14200
32890;HEULAND;14430
32891;LANTHEUIL;14480
32892;LISIEUX;14100
32893;LITTEAU;14490
32894;LE MOLAY LITTRY;14330
32895;LIVAROT PAYS D AUGE;14140
32896;LIVAROT PAYS D AUGE;14140
32897;LIVRY;14240
32898;LOUVIGNY;14111
32899;MAGNY EN BESSIN;14400
32900;MAGNY LE FREULE;14270
32901;EGLIGNY;77126
32902;EMERAINVILLE;77184
32903;ESMANS;77940
32904;EVRY GREGY SUR YERRE;77166
32905;FAVIERES;77220
32906;FORFRY;77165
32907;GERMIGNY L EVEQUE;77910
32908;GIREMOUTIERS;77120
32909;LA GRANDE PAROISSE;77130
32910;GRETZ ARMAINVILLIERS;77220
32911;GRISY SUISNES;77166
32912;GUERARD;77580
32913;HERICY;77850
32914;HONDEVILLIERS;77510
32915;JAIGNES;77440
32916;LAGNY SUR MARNE;77400
32917;LAVAL EN BRIE;77148
32918;LECHELLE;77171
32919;LESCHES;77450
32920;LIEUSAINT;77127
32921;LIMOGES FOURCHES;77550
32922;LIVRY SUR SEINE;77000
32923;LOUAN VILLEGRUIS FONTAINE;77560
32924;LUMIGNY NESLES ORMEAUX;77540
32925;MAROLLES SUR SEINE;77130
32926;MARY SUR MARNE;77440
32927;MAUPERTHUIS;77120
32928;MAUREGARD;77990
32929;MOISSY CRAMAYEL;77550
32930;MONTIGNY SUR LOING;77690
32931;MONTMACHOUX;77940
32932;NANGIS;77370
32933;NANTEAU SUR LUNAIN;77710
32934;NANTEUIL LES MEAUX;77100
32935;NANTOUILLET;77230
32936;CHAUCONIN NEUFMONTIERS;77124
32937;NEUFMOUTIERS EN BRIE;77610
32938;PENCHARD;77124
32939;PEZARCHES;77131
32940;LE PIN;77181
32941;LE PLESSIS FEU AUSSOUX;77540
32942;POLIGNY;77167
32943;PRESLES EN BRIE;77220
32944;RAMPILLON;77370
32945;RUBELLES;77950
32946;STE AULDE;77260
32947;ST FIACRE;77470
32948;ST GERMAIN LAVAL;77130
32949;ST GERMAIN LAXIS;77950
32950;ST HILLIERS;77160
32951;ST JUST EN BRIE;77370
32952;ST LOUP DE NAUD;77650
32953;ST MAMMES;77670
32954;ST MARS VIEUX MAISONS;77320
32955;ST MARTIN DES CHAMPS;77320
32956;ST MARTIN EN BIERE;77630
32957;SAMOIS SUR SEINE;77920
32958;SERRIS;77700
32959;SIGNY SIGNETS;77640
32960;SIGY;77520
32961;SOUPPES SUR LOING;77460
32962;VARENNES SUR SEINE;77130
32963;VENEUX LES SABLONS;77250
32964;VERDELOT;77510
32965;VILLEBEON;77710
32966;VILLEMAREUIL;77470
32967;VILLEMER;77250
32968;VILLENEUVE LES BORDES;77154
32969;VILLENEUVE SUR BELLOT;77510
32970;VILLEPARISIS;77270
32971;VILLIERS SUR SEINE;77114
32972;VINANTES;77230
32973;VOULTON;77560
32974;YEBLES;77390
32975;ANDELU;78770
32976;ANDRESY;78570
32977;AUFFREVILLE BRASSEUIL;78930
32978;BAZAINVILLE;78550
32979;BEYNES;78650
32980;BRUEIL EN VEXIN;78440
32981;LA CELLE LES BORDES;78720
32982;CHAMBOURCY;78240
32983;CHATEAUFORT;78117
32984;CHAUFOUR LES BONNIERES;78270
32985;LE CHESNAY;78150
32986;CHOISEL;78460
32987;DAMPIERRE EN YVELINES;78720
32988;DANNEMARIE;78550
32989;ELANCOURT;78990
32990;LA FALAISE;78410
32991;FLEXANVILLE;78910
32992;FOLLAINVILLE DENNEMONT;78520
32993;FONTENAY MAUVOISIN;78200
32994;FONTENAY ST PERE;78440
32995;FOURQUEUX;78112
32996;GARANCIERES;78890
32997;GRANDCHAMP;78113
32998;GUERVILLE;78930
32999;GUITRANCOURT;78440
33000;ISSOU;78440
33001;ESPES UNDUREIN;64130
33002;ESPOEY;64420
33003;ESTIALESCQ;64290
33004;ETCHEBAR;64470
33005;GAN;64290
33006;GARLIN;64330
33007;GAYON;64350
33008;GUICHE;64520
33009;HALSOU;64480
33010;HAUT DE BOSDARROS;64800
33011;L HOPITAL ST BLAISE;64130
33012;IHOLDY;64640
33013;JATXOU;64480
33014;LABATMALE;64530
33015;LACOMMANDE;64360
33016;LAHOURCADE;64150
33017;LAMAYOU;64460
33018;LARREULE;64410
33019;LASSEUBE;64290
33020;LECUMBERRY;64220
33021;LESCAR;64230
33022;LOUHOSSOA;64250
33023;LOURDIOS ICHERE;64570
33024;LUSSAGNET LUSSON;64160
33025;MASLACQ;64300
33026;MAULEON LICHARRE;64130
33027;MIALOS;64410
33028;MOMAS;64230
33029;MONCLA;64330
33030;MONTFORT;64190
33031;MOURENX;64150
33032;NAVAILLES ANGOS;64450
33033;ORAAS;64390
33034;OUSSE;64320
33035;OZENX MONTESTRUCQ;64300
33036;PAGOLLE;64120
33037;PEYRELONGUE ABOS;64350
33038;PONTACQ;64530
33039;PONTIACQ VIELLEPINTE;64460
33040;PRECHACQ JOSBAIG;64190
33041;RAMOUS;64270
33042;RIBARROUY;64330
33043;RIUPEYROUS;64160
33044;ST FAUST;64110
33045;ST GLADIE ARRIVE MUNEIN;64390
33046;ST PE DE LEREN;64270
33047;ST PEE SUR NIVELLE;64310
33048;SAMES;64520
33049;SAMSONS LION;64350
33050;SAUCEDE;64400
33051;SAUGUIS ST ETIENNE;64470
33052;SAUVETERRE DE BEARN;64390
33053;SEDZE MAUBECQ;64160
33054;SERRES STE MARIE;64170
33055;SEVIGNACQ;64160
33056;TARDETS SORHOLUS;64470
33057;URRUGNE;64700
33058;USTARITZ;64480
33059;VIELLENAVE D ARTHEZ;64170
33060;VIGNES;64410
33061;AGOS VIDALOS;65400
33062;ANCIZAN;65440
33063;ANGOS;65690
33064;ANTIN;65220
33065;ARREAU;65240
33066;AVENTIGNAN;65660
33067;AVEUX;65370
33068;AVEZAC PRAT LAHITTE;65130
33069;AYROS ARBOUIX;65400
33070;BAGNERES DE BIGORRE;65200
33071;BAREILLES;65240
33072;BARRY;65380
33073;BARTHE;65230
33074;BARTRES;65100
33075;BAZUS AURE;65170
33076;BERTREN;65370
33077;BIZOUS;65150
33078;BORDERES SUR L ECHEZ;65320
33079;BORDES;65190
33080;MARSEILLETTE;11800
33081;MAS DES COURS;11570
33082;MASSAC;11330
33083;MONTBRUN DES CORBIERES;11700
33084;MONTJARDIN;11230
33085;MONTOLIEU;11170
33086;MONTREAL;11290
33087;MOUSSAN;11120
33088;MOUSSOULENS;11170
33089;NEVIAN;11200
33090;ORSANS;11270
33091;PADERN;11350
33092;PALAIRAC;11330
33093;PALAJA;11570
33094;PARAZA;11200
33095;PAZIOLS;11350
33096;PEZENS;11170
33097;PRADELLES CABARDES;11380
33098;PRADELLES EN VAL;11220
33099;PUGINIER;11400
33100;RENNES LES BAINS;11190
33101;ARACHES LA FRASSE;74300
33102;ARTHAZ PONT NOTRE DAME;74380
33103;LA BALME DE THUY;74230
33104;BLUFFY;74290
33105;BONS EN CHABLAIS;74890
33106;BRENTHONNE;74890
33107;BURDIGNIN;74420
33108;CHAMONIX MONT BLANC;74400
33109;LA CHAPELLE RAMBAUD;74800
33110;CHARVONNEX;74370
33111;CHAVANNAZ;74270
33112;CHEVALINE;74210
33113;CHEVRIER;74520
33114;CHOISY;74330
33115;CLERMONT;74270
33116;CORNIER;74800
33117;CREMPIGNY BONNEGUETE;74150
33118;DINGY ST CLAIR;74230
33119;DUINGT;74410
33120;ETREMBIERES;74100
33121;FESSY;74890
33122;FRANGY;74270
33123;GAILLARD;74240
33124;LE GRAND BORNAND;74450
33125;GROISY;74570
33126;LORNAY;74150
33127;LUCINGES;74380
33128;LUGRIN;74500
33129;LULLIN;74470
33130;MAGLAND;74300
33131;MARCELLAZ ALBANAIS;74150
33132;VAL DE CHAISE;74210
33133;MARLIOZ;74270
33134;MASSINGY;74150
33135;MESSERY;74140
33136;MONNETIER MORNEX;74560
33137;LA MURAZ;74560
33138;NEYDENS;74160
33139;LES OLLIERES;74370
33140;PASSY;74190
33141;PERRIGNIER;74550
33142;QUINTAL;74600
33143;REIGNIER ESERY;74930
33144;LA RIVIERE ENVERSE;74440
33145;ST BLAISE;74350
33146;ST FELIX;74540
33147;ST GERVAIS LES BAINS;74170
33148;ST JEOIRE;74490
33149;ST LAURENT;74800
33150;ST PAUL EN CHABLAIS;74500
33151;ST SIGISMOND;74300
33152;SALLANCHES;74700
33153;SALLENOVES;74270
33154;SAVIGNY;74520
33155;TALLOIRES MONTMIN;74210
33156;THOLLON LES MEMISES;74500
33157;THUSY;74150
33158;USINENS;74910
33159;VAILLY;74470
33160;VALLIERES;74150
33161;VALLORCINE;74660
33162;VAULX;74150
33163;VERSONNEX;74150
33164;PARIS 02;75002
33165;PARIS 07;75007
33166;PARIS 11;75011
33167;PARIS 13;75013
33168;PARIS 19;75019
33169;PARIS 20;75020
33170;ALLOUVILLE BELLEFOSSE;76190
33171;ANCEAUMEVILLE;76710
33172;ANCRETTEVILLE SUR MER;76540
33173;ANGERVILLE L ORCHER;76280
33174;ANGLESQUEVILLE LA BRAS LONG;76740
33175;VAL DE SAANE;76890
33176;ANNEVILLE AMBOURVILLE;76480
33177;AUBEGUIMONT;76390
33178;AUFFAY;76720
33179;AUTRETOT;76190
33180;AUZOUVILLE L ESNEVAL;76760
33181;BAONS LE COMTE;76190
33182;BEAUVAL EN CAUX;76890
33183;BEAUSSAULT;76870
33184;BEAUVOIR EN LYONS;76220
33185;BELBEUF;76240
33186;BENNETOT;76640
33187;BERTREVILLE;76450
33188;BERTREVILLE ST OUEN;76590
33189;BEUZEVILLE LA GUERARD;76450
33190;BIHOREL;76420
33191;BOIS L EVEQUE;76160
33192;BORDEAUX ST CLAIR;76790
33193;LA BOUILLE;76530
33194;BOURDAINVILLE;76760
33195;BOURVILLE;76740
33196;BOUVILLE;76360
33197;BRACHY;76730
33198;BREMONTIER MERVAL;76220
33199;BRETTEVILLE DU GRAND CAUX;76110
33200;BUCHY;76750
33201;MORTEAUX COULIBOEUF;14620
33202;NOYERS MISSY;14210
33203;OUILLY LE TESSON;14190
33204;PERIGNY;14770
33205;PERTHEVILLE NERS;14700
33206;PIERREFITTE EN CINGLAIS;14690
33207;LA POMMERAYE;14690
33208;PONT FARCY;14380
33209;POTIGNY;14420
33210;PUTOT EN AUGE;14430
33211;RAPILLY;14690
33212;ROCQUANCOURT;14540
33213;ROTS;14980
33214;ST ARNOULT;14800
33215;ST AUBIN D ARQUENAY;14970
33216;STE CROIX SUR MER;14480
33217;VALORBIQUET;14290
33218;VALORBIQUET;14290
33219;ST DENIS DE MAILLOC;14100
33220;ST ETIENNE LA THILLAYE;14950
33221;VAL DE VIE;14140
33222;ST GERMAIN LA BLANCHE HERBE;14280
33223;STE HONORINE DU FAY;14210
33224;ST MARCOUF;14330
33225;STE MARGUERITE D ELLE;14330
33226;ST PIERRE AZIF;14950
33227;ST PIERRE DU BU;14700
33228;ST REMY;14570
33229;ST VIGOR LE GRAND;14400
33230;SASSY;14170
33231;THIEVILLE;14170
33232;LE HOM;14220
33233;LE HOM;14220
33234;TIERCEVILLE;14480
33235;L OUDON;14170
33236;L OUDON;14170
33237;L OUDON;14170
33238;L OUDON;14170
33239;L OUDON;14170
33240;TOUQUES;14800
33241;TOURNEBU;14220
33242;TOURVILLE EN AUGE;14130
33243;TOURVILLE SUR ODON;14210
33244;TREVIERES;14710
33245;TROARN;14670
33246;TROIS MONTS;14210
33247;USSY;14420
33248;VALDALLIERE;14410
33249;VALDALLIERE;14410
33250;VALDALLIERE;14410
33251;VAUVILLE;14800
33252;VERSAINVILLE;14700
33253;VER SUR MER;14114
33254;LA VESPIERE FRIARDEL;14290
33255;VICQUES;14170
33256;LA VILLETTE;14570
33257;VILLIERS LE SEC;14480
33258;VILLONS LES BUISSONS;14610
33259;VIMONT;14370
33260;VIRE NORMANDIE;14500
33261;VIRE NORMANDIE;14500
33262;VIRE NORMANDIE;14500
33263;VOUILLY;14230
33264;ALLANCHE;15160
33265;APCHON;15400
33266;AURIAC L EGLISE;15500
33267;AYRENS;15250
33268;BARRIAC LES BOSQUETS;15700
33269;COLLANDRES;15400
33270;CONDAT;15190
33271;CROS DE MONTVERT;15150
33272;LE FALGOUX;15380
33273;GIOU DE MAMOU;15130
33274;GIRGOLS;15310
33275;GOURDIEGES;15230
33276;JUSSAC;15250
33277;LABESSERETTE;15120
33278;LABROUSSE;15130
33279;LACAPELLE VIESCAMP;15150
33280;LANDEYRAT;15160
33281;LASCELLE;15590
33282;MALBO;15230
33283;MARCOLES;15220
33284;MASSIAC;15500
33285;MOLOMPIZE;15500
33286;MONTBOUDIF;15190
33287;MONTCHAMP;15100
33288;MONTVERT;15150
33289;MOURJOU;15340
33290;MOUSSAGES;15380
33291;NEUVEGLISE;15260
33292;PAILHEROLS;15800
33293;QUEZAC;15600
33294;REILHAC;15250
33295;ROFFIAC;15100
33296;ROUFFIAC;15150
33297;ROUZIERS;15600
33298;ST CIRGUES DE MALBERT;15140
33299;ST ETIENNE DE MAURS;15600
33300;ST ETIENNE DE CHOMEIL;15400
33301;MAISONCELLES PELVEY;14310
33302;MERVILLE FRANCEVILLE PLAGE;14810
33303;LE MESNIL EUDES;14100
33304;LE MESNIL GUILLAUME;14100
33305;LE MESNIL MAUGER;14270
33306;MONCEAUX EN BESSIN;14400
33307;MONDEVILLE;14120
33308;LES MOUTIERS EN AUGE;14620
33309;NEUILLY LA FORET;14230
33310;NORON LA POTERIE;14490
33311;NOTRE DAME DE LIVAYE;14340
33312;NOTRE DAME D ESTREES CORBON;14340
33313;OSMANVILLE;14230
33314;PARFOURU SUR ODON;14310
33315;PERIERS EN AUGE;14160
33316;PETIVILLE;14390
33317;PIERREFITTE EN AUGE;14130
33318;PIERREPONT;14690
33319;LE PIN;14590
33320;PLANQUERY;14490
33321;PORT EN BESSIN HUPPAIN;14520
33322;BIEVILLE QUETIEVILLE;14270
33323;REUX;14130
33324;ROSEL;14740
33325;ROTS;14740
33326;ROUVRES;14190
33327;ST BENOIT D HEBERTOT;14130
33328;ST DESIR;14100
33329;VAL DE VIE;14140
33330;VAL DE VIE;14140
33331;VAL DE VIE;14140
33332;ST GABRIEL BRECY;14480
33333;SEULLINE;14310
33334;ST GERMAIN DE LIVET;14100
33335;ST JEAN DE LIVET;14100
33336;ST JULIEN SUR CALONNE;14130
33337;ST LOUET SUR SEULLES;14310
33338;ST MANVIEU NORREY;14740
33339;ST MARTIN DE BLAGNY;14710
33340;ST MARTIN DE LA LIEUE;14100
33341;ST MARTIN DE MAILLOC;14100
33342;ST MARTIN DE MIEUX;14700
33343;ST OMER;14220
33344;ST PIERRE CANIVET;14700
33345;ST PIERRE DU FRESNE;14260
33346;ST PIERRE DU MONT;14450
33347;ST VAAST SUR SEULLES;14250
33348;SANNERVILLE;14940
33349;SAONNET;14330
33350;SOLIERS;14540
33351;SOUMONT ST QUENTIN;14420
33352;LE THEIL EN AUGE;14130
33353;TILLY SUR SEULLES;14250
33354;LE TORQUESNE;14130
33355;L OUDON;14170
33356;TOURGEVILLE;14800
33357;TOURNAY SUR ODON;14310
33358;TROARN;14670
33359;VALSEME;14340
33360;VALDALLIERE;14350
33361;VALDALLIERE;14410
33362;VALDALLIERE;14410
33363;VAUDELOGES;14170
33364;VENDEUVRE;14170
33365;LA VESPIERE FRIARDEL;14290
33366;LE VEY;14570
33367;VICTOT PONTFOL;14430
33368;VIENNE EN BESSIN;14400
33369;VIEUX;14930
33370;VILLERS CANIVET;14420
33371;VIRE NORMANDIE;14500
33372;ALLY;15700
33373;ARNAC;15150
33374;BEAULIEU;15270
33375;CALVINET;15340
33376;CELOUX;15500
33377;CHALIERS;15320
33378;CHALINARGUES;15170
33379;CHAMPS SUR TARENTAINE MARCHAL;15270
33380;LA CHAPELLE D ALAGNON;15300
33381;LE CLAUX;15400
33382;COREN;15100
33383;CUSSAC;15430
33384;DIENNE;15300
33385;DRUGEAC;15140
33386;ESCORAILLES;15700
33387;LASTIC;15500
33388;LAVEISSENET;15300
33389;LAVEISSIERE;15300
33390;LAVEISSIERE;15300
33391;VAL D ARCOMIE;15320
33392;VAL D ARCOMIE;15320
33393;MADIC;15210
33394;MANDAILLES ST JULIEN;15590
33395;MAURIAC;15200
33396;MENET;15400
33397;MOLEDES;15500
33398;OMPS;15290
33399;PAULHENC;15230
33400;PLEAUX;15700
33401;JAMBVILLE;78440
33402;JOUY EN JOSAS;78350
33403;JUMEAUVILLE;78580
33404;JUZIERS;78820
33405;MAGNY LES HAMEAUX;78114
33406;MAISONS LAFFITTE;78600
33407;MERE;78490
33408;LE MESNIL LE ROI;78600
33409;MITTAINVILLE;78125
33410;LES MUREAUX;78130
33411;PERDREAUVILLE;78200
33412;LE PORT MARLY;78560
33413;PRUNAY LE TEMPLE;78910
33414;PRUNAY EN YVELINES;78660
33415;PRUNAY EN YVELINES;78660
33416;RAMBOUILLET;78120
33417;RICHEBOURG;78550
33418;ROCQUENCOURT;78150
33419;ROLLEBOISE;78270
33420;ST GERMAIN DE LA GRANGE;78640
33421;ST GERMAIN EN LAYE;78100
33422;ST ILLIERS LE BOIS;78980
33423;ST LEGER EN YVELINES;78610
33424;ST REMY LES CHEVREUSE;78470
33425;ST REMY LES CHEVREUSE;78470
33426;SENLISSE;78720
33427;TACOIGNIERES;78910
33428;TRAPPES;78190
33429;LE TREMBLAY SUR MAULDRE;78490
33430;VAUX SUR SEINE;78740
33431;VERNOUILLET;78540
33432;VIEILLE EGLISE EN YVELINES;78125
33433;LA VILLENEUVE EN CHEVRIE;78270
33434;VOISINS LE BRETONNEUX;78960
33435;AIRVAULT;79600
33436;ALLONNE;79130
33437;AMURE;79210
33438;ARGENTONAY;79150
33439;AVON;79800
33440;BEAUSSAIS VITRE;79370
33441;LE BOURDET;79210
33442;BOUSSAIS;79600
33443;LA CRECHE;79260
33444;BRESSUIRE;79300
33445;BRULAIN;79230
33446;CELLES SUR BELLE;79370
33447;CHAMPDENIERS ST DENIS;79220
33448;CHANTELOUP;79320
33449;LA CHAPELLE BATON;79220
33450;LA CHAPELLE THIREUIL;79160
33451;PRISSE LA CHARRIERE;79360
33452;PRISSE LA CHARRIERE;79360
33453;MAULEON;79700
33454;COULONGES SUR L AUTIZE;79160
33455;COUTIERES;79340
33456;COUTURE D ARGENSON;79110
33457;EPANNES;79270
33458;EXOUDUN;79800
33459;FENERY;79450
33460;LA FORET SUR SEVRE;79380
33461;FORS;79230
33462;LES FOSSES;79360
33463;GERMOND ROUVRE;79220
33464;LEZAY;79120
33465;LHOUMOIS;79390
33466;LORIGNE;79190
33467;LOUBIGNE;79110
33468;LUCHE THOUARSAIS;79330
33469;LUZAY;79100
33470;MAZIERES EN GATINE;79310
33471;MELLERAN;79190
33472;MENIGOUTE;79340
33473;MESSE;79120
33474;MISSE;79100
33475;NIORT;79000
33476;OIRON;79100
33477;OROUX;79390
33478;PAMPLIE;79220
33479;LA PETITE BOISSIERE;79700
33480;PRIN DEYRANCON;79210
33481;STE EANNE;79800
33482;ST GENEROUX;79600
33483;ST LIN;79420
33484;ST MARTIN DE ST MAIXENT;79400
33485;ST MAURICE ETUSSON;79150
33486;STE NEOMAYE;79260
33487;ST VINCENT LA CHATRE;79500
33488;SANSAIS;79270
33489;SAUZE VAUSSAIS;79190
33490;SELIGNE;79170
33491;SEPVRET;79120
33492;TESSONNIERE;79600
33493;THORIGNY SUR LE MIGNON;79360
33494;USSEAU;79210
33495;VERNOUX SUR BOUTONNE;79170
33496;VILLEFOLLET;79170
33497;VOUILLE;79230
33498;ABLAINCOURT PRESSOIR;80320
33499;AIGNEVILLE;80210
33500;AIRAINES;80270
33501;STE COLOMBE SUR L HERS;11230
33502;ST COUAT D AUDE;11700
33503;ST MARTIN DES PUITS;11220
33504;ST MARTIN DE VILLEREGLAN;11300
33505;ST MARTIN LALANDE;11400
33506;ST SERNIN;11420
33507;SALVEZINES;11140
33508;SEIGNALENS;11240
33509;SONNAC SUR L HERS;11230
33510;SOULATGE;11330
33511;LA TOURETTE CABARDES;11380
33512;TOURREILLES;11300
33513;TUCHAN;11350
33514;VIGNEVIEILLE;11330
33515;VILLAR EN VAL;11220
33516;VILLEGAILHENC;11600
33517;VILLEGLY;11600
33518;VILLEMOUSTAUSSOU;11620
33519;VILLENEUVE MINERVOIS;11160
33520;VILLESEQUELANDE;11170
33521;AMBEYRAC;12260
33522;ARVIEU;12120
33523;AUBIN;12110
33524;AUBIN;12110
33525;BALSAC;12510
33526;LE BAS SEGALA;12200
33527;BOISSE PENCHOT;12300
33528;BOUILLAC;12300
33529;BOZOULS;12340
33530;BRANDONNET;12350
33531;BRASC;12550
33532;CAMARES;12360
33533;CAMPOURIEZ;12460
33534;LA CAPELLE BALAGUIER;12260
33535;LA CAVALERIE;12230
33536;LE CAYROL;12500
33537;CENTRES;12120
33538;LE CLAPIER;12540
33539;COLOMBIES;12240
33540;COMPS LA GRAND VILLE;12120
33541;CONDOM D AUBRAC;12470
33542;CONNAC;12170
33543;CONQUES EN ROUERGUE;12320
33544;LES COSTES GOZON;12400
33545;LA COUVERTOIRADE;12230
33546;CRANSAC;12110
33547;DRUELLE;12000
33548;ESTAING;12190
